Date,Ave.T,Max.T,Min.T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
25/03/2015,11.4,17,5.9,0,1030.3,135,SE,5
24/03/2015,12.1,17.5,6.7,0,1029.8,78,E,5
23/03/2015,10.2,16.6,3.8,0,1030.2,198,S,4
22/03/2015,10.8,12.5,9,0,1029.2,34,NE,4
21/03/2015,15.8,22,9.7,0,1019.9,215,SW,6
20/03/2015,15,23.2,6.8,0,1017.9,235,SW,5
19/03/2015,12.6,19.7,5.4,0,1017.9,77,E,4
18/03/2015,9.8,14.4,5.1,0,1015.6,108,E,5
17/03/2015,12.8,15.8,9.8,0,1019.6,40,NE,5
16/03/2015,13.7,21.4,6,0,1011.4,104,E,6
15/03/2015,11.3,17.9,4.7,0,1015.4,111,E,6
14/03/2015,10.8,16.4,5.2,0,1018.1,45,NE,5
13/03/2015,8.4,15.1,1.8,0,1022.5,182,S,5
12/03/2015,7.4,15.3,-0.5,0,1016,16,N,5
11/03/2015,6.5,14,-0.9,0,1021.3,226,SW,5
10/03/2015,3.6,10,-2.7,0,1028.3,201,S,5
09/03/2015,3.5,6.6,0.5,0,1036.2,158,S,4
08/03/2015,8,10.9,5,0.9,1024.6,31,NE,5
07/03/2015,7.1,13.8,0.4,0,1018.2,358,N,4
06/03/2015,6.8,14.8,-1.2,0,1017.5,164,S,6
05/03/2015,3,8.8,-2.7,0,1024.1,110,E,4
04/03/2015,1.1,6.7,-4.4,0,1028.8,123,SE,6
03/03/2015,3.9,6.4,1.4,0,1026.8,344,N,7
02/03/2015,9.9,16.1,3.7,0,1013.5,292,W,8
01/03/2015,8.5,15.1,1.9,0,1019.1,239,SW,7
30/04/2015,22.4,28.7,16.2,0,1009,124,SE,11
29/04/2015,22.6,27.8,17.5,0,1011.8,161,S,10
28/04/2015,20.4,24.5,16.3,0,1011.9,63,NE,8
27/04/2015,23.4,29.8,16.9,0,1003.5,178,S,13
26/04/2015,24.4,30.4,18.5,0,1008.4,138,SE,12
25/04/2015,23.1,31,15.3,0,1013.8,167,S,9
24/04/2015,19.8,25.1,14.4,0,1020.4,169,S,9
23/04/2015,24.1,33.7,14.4,0,1015.7,248,W,11
22/04/2015,18.1,24.7,11.6,0,1016.4,154,SE,15
21/04/2015,20.7,30.8,10.6,0,1012.7,260,W,13
20/04/2015,14.1,20.2,8,0,1014.6,134,SE,7
19/04/2015,14.7,17.6,11.8,0,1016.1,196,S,8
18/04/2015,15.6,17.7,13.5,7,1011.8,304,NW,7
17/04/2015,16.6,24.3,8.8,0,1008.9,181,S,9
16/04/2015,17,20.3,13.7,0,1013.1,223,SW,8
15/04/2015,23.8,34.1,13.5,0,1001.9,270,W,9
14/04/2015,17.2,26.2,8.3,0,1005.3,198,S,8
13/04/2015,10.8,17.1,4.5,0,1022.3,38,NE,5
12/04/2015,10.8,13.6,8,0,1027,351,N,11
11/04/2015,17.6,23.3,11.8,0,1018.7,63,NE,7
10/04/2015,16.4,22.6,10.2,0,1018.2,189,S,7
09/04/2015,12.4,17.9,7,0,1020.3,190,S,5
08/04/2015,9.2,12.4,5.9,1.3,1022.9,106,E,5
07/04/2015,7,11.5,2.4,0,1030.2,20,N,6
06/04/2015,8.1,9.8,6.4,0,1031.6,116,SE,6
05/04/2015,14.3,19.5,9.2,0,1020.4,11,N,6
04/04/2015,11.6,15.2,8,0,1013.3,85,E,4
03/04/2015,9.8,13.7,6,0.6,1012.8,89,E,4
02/04/2015,8.4,14,2.9,Tr,1003.3,206,SW,4
01/04/2015,8,8.8,7.2,11.5,1017.3,313,NW,4
31/05/2015,26.4,34.7,18.1,0,1000.2,158,S,13
30/05/2015,24.4,30.3,18.4,2.1,1006.4,170,S,12
29/05/2015,24.6,28.9,20.2,Tr,1007.1,255,W,7
28/05/2015,24.4,28.1,20.8,5.1,1004,150,SE,7
27/05/2015,24.5,29.7,19.3,0,1003.8,123,SE,7
26/05/2015,25.9,31.6,20.3,0,1005.1,144,SE,8
25/05/2015,26.7,32.7,20.7,0,1005.9,168,S,9
24/05/2015,25.8,31.6,19.9,0,1006,167,S,10
23/05/2015,23.8,30.1,17.4,0,1007.8,128,SE,7
22/05/2015,23,29.7,16.3,0,1008.4,151,SE,9
21/05/2015,22.9,26.6,19.1,0,1012.4,187,S,10
20/05/2015,22.4,28,16.7,0,1016.3,233,SW,8
19/05/2015,24.2,29,19.5,0,1010.7,0,N,8
18/05/2015,27.6,32.7,22.5,0,1002.4,27,NE,9
17/05/2015,25,32.6,17.4,0,997.3,146,SE,13
16/05/2015,22.2,28,16.4,0,1007.3,140,SE,9
15/05/2015,20.8,24.2,17.3,0,1015.1,20,N,10
14/05/2015,22.8,27.2,18.4,0,1008.8,132,SE,6
13/05/2015,27.4,35.7,19.2,0,996.8,230,SW,11
12/05/2015,22.4,29.7,15.1,0,997.4,261,W,15
11/05/2015,14.8,21.6,8,0.5,1006.6,273,W,14
10/05/2015,11.7,15,8.3,9.5,1015,40,NE,5
09/05/2015,11.7,14.9,8.4,13,1017.7,343,N,10
08/05/2015,20.2,27.2,13.3,9.2,1008.9,62,NE,11
07/05/2015,17.6,22.6,12.5,0,1010.5,130,SE,8
06/05/2015,19.1,21.3,17,0,1011.3,29,NE,10
05/05/2015,20.1,27.1,13.2,0,1004.9,83,E,8
04/05/2015,17.2,22.4,12.1,0,1012.6,129,SE,14
03/05/2015,20,24.1,15.9,0,1015.1,179,S,6
02/05/2015,19.2,24.5,14,0,1010.4,104,E,8
01/05/2015,19.7,23.8,15.6,16.6,1009.4,302,NW,6
30/06/2015,22.9,27.6,18.1,3.2,1002.5,297,NW,7
29/06/2015,22.9,24.1,21.6,10.4,1005.5,40,NE,6
28/06/2015,29.2,33.9,24.6,14.1,1004.6,126,SE,11
27/06/2015,28.8,33.9,23.6,0,1004.5,126,SE,6
26/06/2015,25.9,31.5,20.3,0,1000.2,110,E,7
25/06/2015,25.1,29.3,20.9,0.8,1000.5,127,SE,7
24/06/2015,25.4,28.3,22.4,0,1004.4,145,SE,14
23/06/2015,26.6,29.5,23.6,0,1006.6,135,SE,8
22/06/2015,26.2,31.6,20.9,0,1005.2,342,N,5
21/06/2015,26.4,30.5,22.2,2.2,1007.1,194,S,8
20/06/2015,25.1,30.5,19.6,0,1011.1,145,SE,6
19/06/2015,25,29.1,20.9,0,1009.4,13,N,11
18/06/2015,28.4,33.2,23.7,0,1005.9,333,NW,6
17/06/2015,28.9,34.1,23.6,0,1003.4,320,NW,7
16/06/2015,28.2,33.8,22.7,0,1002.5,129,SE,8
15/06/2015,27.4,31.3,23.4,0,1005.5,354,N,7
14/06/2015,26.6,32.5,20.8,0,1007.5,146,SE,7
13/06/2015,27.9,32.1,23.8,0,1005.6,352,N,11
12/06/2015,28.1,34.2,22,0,999.3,299,NW,18
11/06/2015,27.5,31.5,23.5,0,999.4,273,W,13
10/06/2015,26.8,32,21.6,0,998.7,311,NW,12
09/06/2015,28.6,36.9,20.2,Tr,998.6,20,N,10
08/06/2015,25.4,33.4,17.4,0,1002.3,164,S,10
07/06/2015,24.6,29.4,19.7,Tr,1008.3,41,NE,10
06/06/2015,26.4,29.8,22.9,0,1003,33,NE,6
05/06/2015,26,36.3,15.7,0,997.3,63,NE,9
04/06/2015,24.9,27.8,22,2.6,1003,309,NW,9
03/06/2015,25.4,31,19.8,Tr,1011.5,74,E,10
02/06/2015,27.3,31.5,23.1,0,1010.2,105,E,9
01/06/2015,29.1,35.4,22.9,0,1000.9,233,SW,7
31/07/2015,23.8,25.2,22.3,11.1,1007.3,351,N,8
30/07/2015,26.6,30,23.2,7.9,1003.9,37,NE,9
29/07/2015,28.9,32.8,24.9,0,1001,348,N,6
28/07/2015,30.2,34.4,26.1,0,1001.5,42,NE,8
27/07/2015,31.3,35.4,27.2,0,1002.6,111,E,8
26/07/2015,30.9,35.3,26.4,0,1003.4,230,SW,5
25/07/2015,29.1,34.5,23.6,0,1000.6,133,SE,9
24/07/2015,27.4,32.5,22.4,0,1001.1,28,NE,7
23/07/2015,28.4,33.1,23.8,0,1002.9,109,E,8
22/07/2015,26.1,31.4,20.8,0,1003.7,153,SE,6
21/07/2015,26.9,29.8,24,1.1,1004.3,351,N,6
20/07/2015,26.2,29.5,23,0,1006.7,61,NE,6
19/07/2015,24,27.1,20.9,0.2,1007.7,5,N,3
18/07/2015,24.6,28.8,20.5,3.5,1005.8,89,E,8
17/07/2015,25.3,28.7,21.9,0,1006,344,N,8
16/07/2015,22.4,25.4,19.4,5.4,1007.1,303,NW,4
15/07/2015,25.7,27.6,23.8,33.2,1006.4,0,N,7
14/07/2015,28.9,32.4,25.3,1.7,1003.8,0,N,9
13/07/2015,31.1,36.2,26,0,998.2,347,N,7
12/07/2015,32.6,39.5,25.7,0,998.1,147,SE,6
11/07/2015,29.3,34.4,24.2,0,1005.4,143,SE,7
10/07/2015,29.1,34.6,23.6,0,1008.9,124,SE,8
09/07/2015,29.2,34.6,23.9,0,1011,16,N,8
08/07/2015,29.8,35.2,24.4,0,1009.7,172,S,8
07/07/2015,28.2,32.6,23.9,0,1008.1,15,N,6
06/07/2015,26.6,29.5,23.7,0,1009.3,350,N,7
05/07/2015,24.6,29.8,19.4,0,1009,19,N,7
04/07/2015,26.4,32.8,20.1,0,1008.3,14,N,8
03/07/2015,28.2,33.2,23.2,0,1007.8,85,E,10
02/07/2015,27.4,33.9,21,0,1003.6,282,W,6
01/07/2015,27.3,35.6,19,0,998.8,302,NW,9
31/08/2015,21.7,24.3,19.1,0.2,1012.4,332,NW,7
30/08/2015,23.2,25.4,21,2.2,1010.8,23,NE,8
29/08/2015,25,29.8,20.2,0,1008.8,125,SE,9
28/08/2015,26.8,32.1,21.5,0,1007.5,42,NE,4
27/08/2015,26.5,31.3,21.7,0,1009.1,275,W,6
26/08/2015,26.1,31,21.1,0,1009.3,209,SW,6
25/08/2015,24.8,29,20.5,0,1010.3,311,NW,7
24/08/2015,23.1,27.7,18.6,3.4,1011.2,297,NW,8
23/08/2015,24.7,29.9,19.5,44.8,1009.9,322,NW,9
22/08/2015,28.6,34.2,23.1,0,1005.2,26,NE,5
21/08/2015,28.2,33.5,22.9,0,1005.3,205,SW,8
20/08/2015,28.1,33.9,22.4,0,1007.5,199,S,8
19/08/2015,24.9,28.3,21.5,4.5,1010.5,196,S,6
18/08/2015,25.6,29,22.1,0.6,1011,330,NW,7
17/08/2015,28.6,32.2,25,0,1006.2,70,E,6
16/08/2015,29.4,34.6,24.1,0,1005,159,S,9
15/08/2015,29.3,34.4,24.2,0,1005.3,258,W,7
14/08/2015,29.2,33.4,25.1,0,1004,250,W,7
13/08/2015,29.2,34.9,23.6,0,1003.4,151,SE,8
12/08/2015,29.9,33.9,26,0,1006.5,197,S,8
11/08/2015,28.9,33,24.9,0,1008.2,250,W,6
10/08/2015,29.4,34.4,24.4,0,1009,233,SW,7
09/08/2015,28.8,33.3,24.3,0,1010.3,199,S,7
08/08/2015,26.4,30.5,22.3,0,1012.1,147,SE,3
07/08/2015,27.4,31.3,23.4,0,1012,100,E,6
06/08/2015,26.6,30.4,22.8,0,1007.5,69,E,8
05/08/2015,27.9,32.7,23.2,0,1002.5,180,S,7
04/08/2015,26.8,32,21.5,0,1001.6,145,SE,8
03/08/2015,24.1,26.3,21.8,50.7,1002.6,292,W,10
02/08/2015,28.1,32.6,23.5,55.5,1001.5,33,NE,6
01/08/2015,24.8,27.2,22.3,2.3,1005.4,7,N,5
30/09/2015,17.4,20.5,14.3,2.3,1017.7,330,NW,12
29/09/2015,15.6,16,15.2,19.4,1027,339,N,7
28/09/2015,19.8,21.9,17.6,7.1,1023.9,8,N,8
27/09/2015,23.9,29.6,18.1,4.5,1014.8,346,N,7
26/09/2015,21.2,28,14.4,0,1013.3,205,SW,7
25/09/2015,22.2,27.6,16.9,0,1012.1,109,E,5
24/09/2015,23.9,29,18.9,0,1008.7,116,SE,6
23/09/2015,21.1,26.9,15.4,0,1009.3,45,NE,4
22/09/2015,22.4,25,19.7,0.1,1009.1,82,E,4
21/09/2015,22.9,27.4,18.5,0,1010.2,144,SE,7
20/09/2015,23.7,28.2,19.2,0,1012.1,181,S,5
19/09/2015,23.9,28.7,19.1,0,1015.8,222,SW,6
18/09/2015,24.7,29.3,20.1,0,1017,263,W,6
17/09/2015,22.9,27.8,18.1,0.9,1016.6,200,S,7
16/09/2015,21.6,26.6,16.6,0,1018,207,SW,6
15/09/2015,20.8,25.6,16,0,1019.3,234,SW,8
14/09/2015,20.9,25.5,16.3,0,1018.6,312,NW,6
13/09/2015,22.2,27.6,16.9,0,1016.8,175,S,7
12/09/2015,20.6,26,15.2,0,1019.1,239,SW,10
11/09/2015,17.2,21.6,12.9,0,1017.7,329,NW,7
10/09/2015,17.1,20.5,13.6,42.6,1019.8,353,N,7
09/09/2015,20.7,21.9,19.5,5.4,1020,269,W,7
08/09/2015,22.4,27.4,17.3,0.7,1015.3,202,S,6
07/09/2015,22.3,27.3,17.3,0,1014.1,183,S,8
06/09/2015,18.6,20.7,16.6,1.3,1014.8,255,W,8
05/09/2015,20.9,22.7,19,16.1,1010.2,87,E,6
04/09/2015,21.4,22.9,19.8,2.6,1010.6,57,NE,3
03/09/2015,25.6,30.5,20.8,0,1013.7,181,S,5
02/09/2015,25.1,30.1,20.2,0,1013.9,207,SW,8
01/09/2015,21.6,24.3,18.9,0.2,1013.5,310,NW,8
31/10/2015,10.2,17,3.4,0,1029.7,203,SW,6
30/10/2015,8.7,14.4,2.9,0,1032.3,144,SE,7
29/10/2015,8.9,13.9,3.9,0,1028.7,248,W,7
28/10/2015,10.6,15,6.2,0,1024.1,54,NE,6
27/10/2015,14.3,19.5,9.1,0,1018.2,231,SW,11
26/10/2015,12.4,16.5,8.4,0,1019.7,261,W,11
25/10/2015,11.9,13.3,10.5,2.9,1025.4,338,N,4
24/10/2015,13.3,17.4,9.3,2.7,1026.9,327,NW,7
23/10/2015,12.2,15.8,8.7,Tr,1019.2,155,SE,5
22/10/2015,8.8,9.7,8,7,1023.8,9,N,4
21/10/2015,11.3,13.3,9.4,8,1024.6,14,N,9
20/10/2015,15.1,16.2,13.9,0,1017.3,359,N,7
19/10/2015,15.2,20.4,10.1,0,1015.3,249,W,6
18/10/2015,15.8,18,13.5,0,1023.7,34,NE,7
17/10/2015,21.5,26.6,16.4,0,1017.8,266,W,7
16/10/2015,20.1,26.7,13.5,0,1017.1,194,S,5
15/10/2015,22,28.4,15.6,0,1017.5,240,SW,7
14/10/2015,20.9,25.7,16,0,1016.7,293,NW,7
13/10/2015,20.2,26.3,14.2,0,1019,231,SW,7
12/10/2015,19.2,25.9,12.6,0,1021.9,242,SW,8
11/10/2015,17.1,23.7,10.4,0,1021,286,W,10
10/10/2015,12.3,17.2,7.5,0,1019.9,327,NW,9
09/10/2015,19.6,25.9,13.2,0,1011.9,270,W,13
08/10/2015,17.1,21.1,13.1,0,1019.6,341,N,10
07/10/2015,23.3,28.7,17.9,0,1015.2,111,E,7
06/10/2015,21.7,26.9,16.5,0,1015.7,176,S,7
05/10/2015,21.8,28.4,15.2,0,1017.4,174,S,8
04/10/2015,20.7,26.3,15.1,0,1021.3,181,S,7
03/10/2015,21,25.8,16.2,0,1021.6,245,SW,8
02/10/2015,22.1,28,16.1,0,1014,279,W,8
01/10/2015,20,24.8,15.2,0,1015.3,272,W,14
30/11/2015,-0.4,2.3,-3.1,0,1024,123,SE,4
29/11/2015,-1.4,2.1,-4.8,0,1027.5,254,W,4
28/11/2015,-2.6,0.3,-5.5,0,1029.2,323,NW,3
27/11/2015,-3.4,-0.2,-6.6,0,1026.2,115,SE,4
26/11/2015,-5,-0.7,-9.4,0,1031.3,143,SE,6
25/11/2015,-2.4,0.3,-5,3.8,1032,298,NW,3
24/11/2015,-3.2,-1.7,-4.7,4,1037.2,140,SE,7
23/11/2015,-2.1,-1.4,-2.8,0.3,1039.5,19,N,4
22/11/2015,-0.5,0.2,-1.2,1.3,1036.1,17,N,5
21/11/2015,1.5,2.5,0.5,4.8,1032.5,354,N,7
20/11/2015,4.8,6.2,3.4,1.4,1027.2,30,NE,8
19/11/2015,5.6,5.9,5.3,0.3,1025.2,141,SE,4
18/11/2015,5.2,6.2,4.1,0,1026.3,134,SE,8
17/11/2015,7,7.6,6.4,5.3,1027.7,39,NE,6
16/11/2015,7,8.6,5.5,Tr,1021.7,94,E,7
15/11/2015,9.8,11,8.6,4.3,1020.8,21,N,5
14/11/2015,9.4,11,7.8,0,1017,70,E,5
13/11/2015,8.4,9.8,7.1,0,1020.5,3,N,3
12/11/2015,8.7,10.2,7.1,0,1028.3,104,E,4
11/11/2015,7.5,8.2,6.7,0,1031.1,139,SE,6
10/11/2015,6.6,7,6.2,0,1029.4,140,SE,5
09/11/2015,6.5,8.5,4.5,0,1028.2,133,SE,6
08/11/2015,6.3,8.3,4.3,0,1025.9,160,S,5
07/11/2015,5,8.4,1.5,0.2,1027.1,112,E,5
06/11/2015,2,3.7,0.3,10.8,1030.3,316,NW,4
05/11/2015,10.8,13.9,7.8,16.3,1028.8,10,N,8
04/11/2015,12.4,16.8,8,0,1023,292,W,3
03/11/2015,11.3,17,5.6,0,1022.1,338,N,5
02/11/2015,15.2,20.4,10,0,1021.6,208,SW,8
01/11/2015,13.6,19.7,7.4,0,1023.4,259,W,7
31/12/2015,0.9,6.6,-4.8,0,1030.5,230,SW,5
30/12/2015,3.1,10.3,-4,0,1032.7,332,NW,4
29/12/2015,-0.1,4.3,-4.4,0,1028.6,343,N,4
28/12/2015,-0.3,5.6,-6.2,0,1033.8,160,S,5
27/12/2015,-1.9,-0.6,-3.1,0,1038.5,149,SE,8
26/12/2015,-0.3,2.9,-3.6,Tr,1029.4,32,NE,9
25/12/2015,-0.1,5,-5.3,0,1017.7,352,N,6
24/12/2015,1.2,4.9,-2.4,0,1026.7,174,S,6
23/12/2015,-0.5,3.3,-4.2,0,1027.4,356,N,5
22/12/2015,0.5,2.3,-1.4,0,1027.4,353,N,2
21/12/2015,0.8,6.2,-4.7,0,1028.1,7,N,4
20/12/2015,0.4,3.8,-3,0,1025.9,354,N,3
19/12/2015,1.2,5.1,-2.6,0,1033,44,NE,3
18/12/2015,2.7,8.7,-3.3,0,1035.3,280,W,7
17/12/2015,0.6,6.1,-5,0,1032.4,189,S,7
16/12/2015,1.3,4.3,-1.7,0,1034.5,283,W,9
15/12/2015,3.6,5.9,1.3,0,1030.5,298,NW,14
14/12/2015,4.8,9.7,0,0,1025.1,273,W,12
13/12/2015,1.6,4.5,-1.4,1.2,1026.8,4,N,3
12/12/2015,2.2,5,-0.6,0,1026.6,138,SE,4
11/12/2015,1.2,5.3,-2.8,0,1028.9,339,N,4
10/12/2015,2.8,7.6,-2.1,0,1027.6,333,NW,4
09/12/2015,1.8,4,-0.4,0,1025,340,N,4
08/12/2015,0.9,2.6,-0.8,0,1029.2,346,N,4
07/12/2015,2.1,4.7,-0.5,0,1032.9,272,W,4
06/12/2015,1.5,6,-3,0,1030.2,290,W,4
05/12/2015,4.8,8.6,1.1,0,1030.5,281,W,6
04/12/2015,4,10.4,-2.3,0,1027.7,254,W,9
03/12/2015,3.9,7.5,0.2,0,1027.7,287,W,11
02/12/2015,1.8,6.7,-3.1,0,1024.2,278,W,15
01/12/2015,0.8,3.6,-2.1,0,1021.1,348,N,8
31/01/2016,-4,1.2,-9.3,0,1038.4,47,NE,4
30/01/2016,-5.4,-4.1,-6.7,0.4,1037.2,12,N,5
29/01/2016,-4.4,-3.1,-5.7,0.4,1035.4,347,N,4
28/01/2016,0.2,4,-3.6,0,1030.8,332,NW,6
27/01/2016,-2.3,3.1,-7.7,0,1027.4,300,NW,5
26/01/2016,0.7,4.3,-2.9,0,1028.6,250,W,8
25/01/2016,0.1,5.8,-5.5,0,1029.7,249,W,11
24/01/2016,-5.7,0.1,-11.5,0,1039.3,273,W,13
23/01/2016,-10.9,-7.3,-14.5,0,1044.8,300,NW,20
22/01/2016,-6.7,-3.9,-9.4,2,1043.1,11,N,9
21/01/2016,-4.9,-1.2,-8.6,3.2,1034.4,353,N,6
20/01/2016,-3.2,-0.5,-6,0,1033.5,352,N,4
19/01/2016,-5,0.7,-10.7,0,1032.4,41,NE,5
18/01/2016,-3.3,2.5,-9.1,0,1028.3,270,W,7
17/01/2016,-2.5,-0.1,-4.9,0,1026.1,112,E,7
16/01/2016,-2.4,-0.4,-4.3,0,1023.4,15,N,6
15/01/2016,0.7,6.8,-5.4,0,1018,13,N,6
14/01/2016,3,8,-2,0,1019.9,277,W,10
13/01/2016,0.9,8.3,-6.4,0,1023.7,250,W,13
12/01/2016,-3.8,1.4,-8.9,0,1031,248,W,6
11/01/2016,-2.9,-1.2,-4.5,Tr,1035.9,45,NE,6
10/01/2016,-1.6,2.5,-5.8,0,1032.1,343,N,5
09/01/2016,-0.7,5.8,-7.1,0,1025.5,142,SE,6
08/01/2016,-0.5,4.3,-5.2,0,1027.9,268,W,7
07/01/2016,-2.2,1.3,-5.7,0,1030.8,190,S,8
06/01/2016,-0.7,4.3,-5.6,0,1032.1,29,NE,5
05/01/2016,0.6,2.9,-1.7,0,1030,136,SE,7
04/01/2016,0.9,3.2,-1.4,0,1030.5,7,N,6
03/01/2016,-1.2,1.4,-3.9,0,1025,0,N,7
02/01/2016,0.1,4.6,-4.4,0,1020.4,299,NW,5
01/01/2016,0.9,5.9,-4.1,0,1022.4,22,N,2
29/02/2016,3.2,8.7,-2.3,0,1030.8,157,SE,9
28/02/2016,5.7,10.2,1.1,0,1032,342,N,13
27/02/2016,3.7,7.9,-0.5,0,1025.6,345,N,6
26/02/2016,5.1,11,-0.8,0,1023.9,210,SW,9
25/02/2016,3.6,9.6,-2.3,0,1031.6,294,NW,6
24/02/2016,2.6,10,-4.8,0,1034.8,231,SW,7
23/02/2016,1.3,6.5,-3.9,0,1038.7,50,NE,6
22/02/2016,2.4,8.1,-3.3,0,1030.4,61,NE,4
21/02/2016,0.1,3.5,-3.3,0,1026,38,NE,4
20/02/2016,2.4,6.2,-1.5,Tr,1029.8,227,SW,6
19/02/2016,7.5,10.8,4.3,Tr,1030.2,335,NW,13
18/02/2016,8.6,14.7,2.5,0,1022,276,W,11
17/02/2016,7.1,12.7,1.5,0,1021.3,212,SW,11
16/02/2016,7.2,12.7,1.8,0,1024.8,299,NW,13
15/02/2016,3,8.8,-2.8,0,1026.8,264,W,17
14/02/2016,-0.8,3.2,-4.8,0,1033.2,306,NW,12
13/02/2016,2.8,4.7,0.8,0,1028.3,339,N,11
12/02/2016,2.4,4.6,0.1,13.1,1017.5,344,N,6
11/02/2016,6.6,9,4.2,0,1016.6,355,N,4
10/02/2016,3.9,9.5,-1.7,Tr,1017,14,N,6
09/02/2016,6,12.3,-0.3,0,1020.7,317,NW,6
08/02/2016,9.5,16.6,2.4,0,1016.8,33,NE,7
07/02/2016,5.3,11.8,-1.1,0,1019.1,267,W,13
06/02/2016,4.1,8.6,-0.4,0,1028.4,294,NW,9
05/02/2016,0.3,6,-5.4,0,1031.8,279,W,10
04/02/2016,2,5.7,-1.7,0,1030.8,8,N,5
03/02/2016,1.9,9.5,-5.7,0,1028.6,249,W,8
02/02/2016,1.6,8,-4.7,0,1029.9,249,W,8
01/02/2016,-0.6,6.6,-7.8,0,1035.6,293,NW,7
31/03/2016,17.9,24.8,11.1,0,1004.8,137,SE,12
30/03/2016,15.9,22.6,9.2,0,1014.7,335,NW,8
29/03/2016,15.7,21.8,9.5,0,1016.6,133,SE,12
28/03/2016,16.5,23.6,9.4,0,1012.2,180,S,7
27/03/2016,15.2,21.6,8.7,0,1017.5,180,S,11
26/03/2016,12.2,18.2,6.3,0,1025,277,W,11
25/03/2016,9.3,14.7,4,0,1028.1,221,SW,7
24/03/2016,8.3,12.8,3.9,0,1031.5,111,E,7
23/03/2016,9.9,12.3,7.6,0,1032.7,56,NE,7
22/03/2016,11.6,13.8,9.4,0,1024.1,337,NW,8
21/03/2016,11.7,16.9,6.4,0,1021.2,172,S,6
20/03/2016,9.8,13.5,6,0,1026.5,260,W,2
19/03/2016,11.9,13.5,10.4,0,1023.4,329,NW,7
18/03/2016,15.2,21.9,8.5,0,1013.2,341,N,5
17/03/2016,13,19.4,6.6,0,1010.2,156,SE,9
16/03/2016,10.8,18.5,3,0,1015.1,158,S,8
15/03/2016,10.2,14.4,6,0,1016.6,146,SE,5
14/03/2016,10.6,17.2,4,0,1021.2,144,SE,9
13/03/2016,7,13.5,0.5,0,1025.8,203,SW,8
12/03/2016,4.2,9.3,-0.9,0,1018.9,298,NW,6
11/03/2016,4.5,10.5,-1.6,0,1021.8,277,W,9
10/03/2016,2.8,8.4,-2.8,0,1030.2,188,S,6
09/03/2016,3.2,5.6,0.8,0,1034.3,202,S,7
08/03/2016,3.1,5.5,0.8,0,1031.7,91,E,7
07/03/2016,9.9,14.8,5,0,1023.1,94,E,8
06/03/2016,7.8,13.7,1.9,0,1016.1,334,NW,8
05/03/2016,10.2,15.3,5.1,0,1019.9,345,N,7
04/03/2016,9.2,11.9,6.6,0,1018.4,335,NW,8
03/03/2016,16.8,24.3,9.3,0,1011.6,290,W,7
02/03/2016,13.6,23.1,4,0,1015,210,SW,12
01/03/2016,6.5,14.5,-1.5,0,1022.2,171,S,8
30/04/2016,23.1,30.1,16,0,1000.9,189,S,9
29/04/2016,21.6,30.2,13.1,0,1004.7,162,S,12
28/04/2016,18.9,24.7,13.2,0,1014.2,178,S,10
27/04/2016,15.1,17,13.2,1.5,1015.2,271,W,8
26/04/2016,20.3,24,16.6,0,1014,62,NE,9
25/04/2016,20.4,26,14.8,0,1012.3,130,SE,11
24/04/2016,19.1,26.3,11.8,0,1009.4,129,SE,12
23/04/2016,17.3,19.8,14.8,0,1014.4,306,NW,8
22/04/2016,19.4,24.8,14.1,0,1009.8,153,SE,9
21/04/2016,23.4,32.6,14.2,0,1004.1,275,W,11
20/04/2016,18.2,25,11.4,0,1011.5,225,SW,6
19/04/2016,13.9,16.8,11.1,0,1015.2,327,NW,6
18/04/2016,14.7,20.4,8.9,0,1014.5,138,SE,10
17/04/2016,15.8,21.9,9.7,0,1012.8,358,N,9
16/04/2016,16.5,21.5,11.5,0,1010.8,344,N,9
15/04/2016,16.7,22.1,11.3,3.9,1010.1,295,NW,8
14/04/2016,17.9,23.5,12.2,0,1014.8,96,E,9
13/04/2016,19.6,30.4,8.7,0,1005.5,281,W,8
12/04/2016,12.8,17.3,8.2,0,1006.6,180,S,5
11/04/2016,11.3,16.2,6.5,1,1014.2,110,E,7
10/04/2016,13.4,18.3,8.5,0,1019,34,NE,7
09/04/2016,20.8,28.9,12.7,0,1010.3,285,W,11
08/04/2016,17.4,23,11.8,0,1014.2,142,SE,9
07/04/2016,20.2,25.8,14.7,0,1012.9,276,W,11
06/04/2016,16,19.8,12.2,0,1008.2,351,N,8
05/04/2016,16.9,23.9,9.8,0,1011,155,SE,11
04/04/2016,14.6,20.8,8.3,0,1012.2,151,SE,7
03/04/2016,12.4,16.5,8.3,0,1020.3,161,S,10
02/04/2016,15.6,18.8,12.4,6.9,1021.9,84,E,9
01/04/2016,22.1,28.8,15.4,0,1009.8,70,E,11
31/05/2016,24,26.6,21.4,Tr,1009.2,327,NW,7
30/05/2016,27.4,34.4,20.5,0,1001.9,130,SE,11
29/05/2016,23.5,30.1,16.9,0,1006.2,112,E,10
28/05/2016,21.4,27.8,15.1,0,1006,159,S,8
27/05/2016,23,26.4,19.6,0,1010.1,188,S,6
26/05/2016,25.3,29.2,21.4,0,1010.3,312,NW,10
25/05/2016,21.4,25.8,17.1,0,1008.7,257,W,9
24/05/2016,22.7,29.4,16,0,1004,181,S,10
23/05/2016,21.1,23.2,19,0.4,1009.1,217,SW,7
22/05/2016,22.9,27.8,18,0,1015.1,136,SE,8
